Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3322-7723-9682-56171,"Aug 21, 2021",9:27:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judypn,US,MS,38671,USD,5.49,0.8547,EUR,4.69
GPA.3322-7723-9682-56171,"Aug 21, 2021",9:27:09 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,judypn,US,MS,38671,USD,-0.82,0.8547,EUR,-0.7
GPA.3302-7212-7209-35010,"Aug 21, 2021",11:59:10 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,TX,75204,USD,3.49,0.8547,EUR,2.98
GPA.3302-7212-7209-35010,"Aug 21, 2021",11:59:10 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,TX,75204,USD,-0.52,0.8547,EUR,-0.44
GPA.3350-8221-3510-06905,"Aug 21, 2021",7:15:15 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,IL,60542,USD,3.49,0.8547,EUR,2.98
GPA.3350-8221-3510-06905,"Aug 21, 2021",7:15:15 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a20p,US,IL,60542,USD,-0.52,0.8547,EUR,-0.44
GPA.3367-4141-9924-01601,"Aug 22, 2021",2:09:47 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,GA,30021,USD,3.49,0.8547,EUR,2.98
GPA.3367-4141-9924-01601,"Aug 22, 2021",2:09:47 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,GA,30021,USD,-0.52,0.8547,EUR,-0.44
GPA.3382-4002-7328-96306,"Aug 22, 2021",6:42:06 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWMAR,GB,,E2 0RG,GBP,1.84,1.1644,EUR,2.14
GPA.3363-7124-6151-20288,"Aug 22, 2021",6:42:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWMAR,GB,,E2 0RG,GBP,2.97,1.1644,EUR,3.46
GPA.3324-4775-3890-26695,"Aug 22, 2021",6:48:27 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWCLT,GB,,Me73pw,GBP,2.97,1.1644,EUR,3.46
GPA.3369-7004-5550-68557,"Aug 22, 2021",7:06:58 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,ND,58601,USD,5.49,0.8547,EUR,4.69
GPA.3369-7004-5550-68557,"Aug 22, 2021",7:06:58 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,ND,58601,USD,-0.82,0.8547,EUR,-0.7
GPA.3317-0678-1385-27019,"Aug 22, 2021",9:10:14 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,river,US,CO,80013,USD,3.49,0.8547,EUR,2.98
GPA.3317-0678-1385-27019,"Aug 22, 2021",9:10:14 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,river,US,CO,80013,USD,-0.52,0.8547,EUR,-0.44
GPA.3356-1422-3164-51548,"Aug 22, 2021",10:05:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,OK,74467,USD,5.49,0.8547,EUR,4.69
GPA.3356-1422-3164-51548,"Aug 22, 2021",10:05:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,OK,74467,USD,-0.82,0.8547,EUR,-0.7
GPA.3398-1207-1915-41077,"Aug 22, 2021",10:26:06 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,tucana,MX,,02160,MXN,56.03,0.041969,EUR,2.35
GPA.3398-1207-1915-41077,"Aug 22, 2021",10:26:06 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,tucana,MX,,02160,MXN,-8.4,0.041969,EUR,-0.35
GPA.3398-5497-2246-14572,"Aug 22, 2021",11:01:37 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,OR,97236,USD,5.49,0.8547,EUR,4.69
GPA.3398-5497-2246-14572,"Aug 22, 2021",11:01:37 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,borneo,US,OR,97236,USD,-0.82,0.8547,EUR,-0.7
GPA.3334-5579-0932-89708,"Aug 22, 2021",12:00:48 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,MN,55104,USD,3.49,0.8547,EUR,2.98
GPA.3334-5579-0932-89708,"Aug 22, 2021",12:00:48 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,MN,55104,USD,-0.52,0.8547,EUR,-0.44
GPA.3336-5296-5386-18117,"Aug 22, 2021",12:01:01 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,MN,55104,USD,5.49,0.8547,EUR,4.69
GPA.3336-5296-5386-18117,"Aug 22, 2021",12:01:01 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,MN,55104,USD,-0.82,0.8547,EUR,-0.7
GPA.3320-2357-6149-91317,"Aug 22, 2021",3:41:15 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,joan,US,MO,64029,USD,5.49,0.8549,EUR,4.69
GPA.3320-2357-6149-91317,"Aug 22, 2021",3:41:15 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,joan,US,MO,64029,USD,-0.82,0.8549,EUR,-0.7
GPA.3382-2361-6003-57664,"Aug 22, 2021",6:30:41 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gt510wifi,US,NY,13612,USD,3.49,0.85475,EUR,2.98
GPA.3382-2361-6003-57664,"Aug 22, 2021",6:30:41 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gt510wifi,US,NY,13612,USD,-0.52,0.85475,EUR,-0.44
GPA.3336-9031-8402-70277,"Aug 22, 2021",6:30:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OH,45036,USD,5.49,0.85475,EUR,4.69
GPA.3336-9031-8402-70277,"Aug 22, 2021",6:30:54 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,OH,45036,USD,-0.82,0.85475,EUR,-0.7
GPA.3399-0965-6376-25270,"Aug 23, 2021",8:13:33 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1,GB,,SS12EE,GBP,2.97,1.1676,EUR,3.47
GPA.3307-3107-7172-03665,"Aug 23, 2021",9:04:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a6eltespr,US,UT,84081,USD,5.49,0.85195,EUR,4.68
GPA.3307-3107-7172-03665,"Aug 23, 2021",9:04:09 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a6eltespr,US,UT,84081,USD,-0.82,0.85195,EUR,-0.7
GPA.3302-2047-1359-12500,"Aug 23, 2021",2:27:53 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,MO,65714,USD,3.49,0.85125,EUR,2.97
GPA.3302-2047-1359-12500,"Aug 23, 2021",2:27:53 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,MO,65714,USD,-0.52,0.85125,EUR,-0.44
GPA.3335-1375-5488-39959,"Aug 23, 2021",5:25:02 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ph1,US,OH,43452,USD,3.49,0.85135,EUR,2.97
GPA.3335-1375-5488-39959,"Aug 23, 2021",5:25:02 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,ph1,US,OH,43452,USD,-0.52,0.85135,EUR,-0.44
GPA.3377-7892-4166-03944,"Aug 23, 2021",5:49:48 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,FL,32656,USD,3.49,0.85135,EUR,2.97
GPA.3377-7892-4166-03944,"Aug 23, 2021",5:49:48 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,FL,32656,USD,-0.52,0.85135,EUR,-0.44
GPA.3398-0804-9375-36169,"Aug 24, 2021",5:33:29 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,MS,39401,USD,5.49,0.8521,EUR,4.68
GPA.3398-0804-9375-36169,"Aug 24, 2021",5:33:29 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,o1q,US,MS,39401,USD,-0.82,0.8521,EUR,-0.7
GPA.3335-6887-1332-67207,"Aug 24, 2021",6:41:14 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,NY,12190,USD,5.49,0.85205,EUR,4.68
GPA.3335-6887-1332-67207,"Aug 24, 2021",6:41:14 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a52xq,US,NY,12190,USD,-0.82,0.85205,EUR,-0.7
GPA.3385-3728-3178-41514,"Aug 24, 2021",7:33:58 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,AL,35051,USD,3.49,0.851,EUR,2.97
GPA.3385-3728-3178-41514,"Aug 24, 2021",7:33:58 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownqltesq,US,AL,35051,USD,-0.52,0.851,EUR,-0.44
GPA.3399-1739-6775-44582,"Aug 24, 2021",2:29:37 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,AK,99709,USD,3.49,0.85055,EUR,2.97
GPA.3399-1739-6775-44582,"Aug 24, 2021",2:29:37 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,AK,99709,USD,-0.52,0.85055,EUR,-0.44
GPA.3331-5243-2894-81393,"Aug 24, 2021",4:08:21 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MN,56303,USD,5.49,0.85055,EUR,4.67
GPA.3331-5243-2894-81393,"Aug 24, 2021",4:08:21 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,redfin,US,MN,56303,USD,-0.82,0.85055,EUR,-0.7
GPA.3357-6612-3544-37575,"Aug 24, 2021",4:20:47 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta2swifi,US,NE,68138,USD,5.49,0.85055,EUR,4.67
GPA.3357-6612-3544-37575,"Aug 24, 2021",4:20:47 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta2swifi,US,NE,68138,USD,-0.82,0.85055,EUR,-0.7
GPA.3399-1612-8893-32036,"Aug 24, 2021",5:33:54 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,borneo,US,NY,11238,USD,3.49,0.8506,EUR,2.97
GPA.3399-1612-8893-32036,"Aug 24, 2021",5:33:54 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,borneo,US,NY,11238,USD,-0.52,0.8506,EUR,-0.44
GPA.3334-7215-1431-57840,"Aug 24, 2021",8:09:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NY,11001,USD,5.49,0.85215,EUR,4.68
GPA.3334-7215-1431-57840,"Aug 24, 2021",8:09:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,NY,11001,USD,-0.82,0.85215,EUR,-0.7
GPA.3384-8657-6447-14320,"Aug 25, 2021",2:41:59 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,HWMAR,GB,,LN2 4qp,GBP,1.84,1.1691,EUR,2.15
GPA.3324-8057-5618-93310,"Aug 25, 2021",3:33:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7a,US,CA,95608,USD,3.49,0.85105,EUR,2.97
GPA.3324-8057-5618-93310,"Aug 25, 2021",3:33:19 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,cv7a,US,CA,95608,USD,-0.52,0.85105,EUR,-0.44
GPA.3325-7141-8800-30807,"Aug 25, 2021",9:55:09 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,KS,66617,USD,3.49,0.85085,EUR,2.97
GPA.3325-7141-8800-30807,"Aug 25, 2021",9:55:09 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,KS,66617,USD,-0.52,0.85085,EUR,-0.44
GPA.3304-1740-4133-52387,"Aug 25, 2021",10:01:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MD,21157,USD,5.49,0.8506,EUR,4.67
GPA.3304-1740-4133-52387,"Aug 25, 2021",10:01:41 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,MD,21157,USD,-0.82,0.8506,EUR,-0.7
GPA.3342-9720-4023-51161,"Aug 25, 2021",12:46:42 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NY,11001,USD,3.49,0.8502,EUR,2.97
GPA.3342-9720-4023-51161,"Aug 25, 2021",12:46:42 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,NY,11001,USD,-0.52,0.8502,EUR,-0.44
GPA.3376-9623-9926-70945,"Aug 25, 2021",3:42:25 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a11q,US,AR,72761,USD,3.49,0.84945,EUR,2.96
GPA.3376-9623-9926-70945,"Aug 25, 2021",3:42:25 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a11q,US,AR,72761,USD,-0.52,0.84945,EUR,-0.44
GPA.3380-5406-0629-08823,"Aug 25, 2021",7:04:40 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,GA,30093,USD,5.49,0.84985,EUR,4.67
GPA.3380-5406-0629-08823,"Aug 25, 2021",7:04:40 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,GA,30093,USD,-0.82,0.84985,EUR,-0.7
GPA.3388-5125-7640-18208,"Aug 25, 2021",10:14:06 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a31,US,AZ,85417,USD,5.49,0.8501,EUR,4.67
GPA.3388-5125-7640-18208,"Aug 25, 2021",10:14:06 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a31,US,AZ,85417,USD,-0.82,0.8501,EUR,-0.7
GPA.3364-8000-3980-47009,"Aug 26, 2021",4:18:58 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,UT,84123,USD,3.49,0.84945,EUR,2.96
GPA.3364-8000-3980-47009,"Aug 26, 2021",4:18:58 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,UT,84123,USD,-0.52,0.84945,EUR,-0.44
GPA.3363-2641-1949-97981,"Aug 26, 2021",4:25:52 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,UT,84123,USD,5.49,0.84945,EUR,4.66
GPA.3363-2641-1949-97981,"Aug 26, 2021",4:25:52 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,UT,84123,USD,-0.82,0.84945,EUR,-0.7
GPA.3315-0048-5154-19359,"Aug 26, 2021",7:11:49 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,NH,03766,USD,3.49,0.8505,EUR,2.97
GPA.3315-0048-5154-19359,"Aug 26, 2021",7:11:49 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a32x,US,NH,03766,USD,-0.52,0.8505,EUR,-0.44
GPA.3304-4148-6286-04260,"Aug 26, 2021",7:12:15 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a32x,US,NH,03766,USD,5.49,0.8505,EUR,4.67
GPA.3304-4148-6286-04260,"Aug 26, 2021",7:12:15 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a32x,US,NH,03766,USD,-0.82,0.8505,EUR,-0.7
GPA.3324-3067-1714-95395,"Aug 26, 2021",4:00:52 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,NY,10992,USD,3.49,0.8507,EUR,2.97
GPA.3324-3067-1714-95395,"Aug 26, 2021",4:00:52 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,z3q,US,NY,10992,USD,-0.52,0.8507,EUR,-0.44
GPA.3370-2637-9147-19626,"Aug 26, 2021",4:05:52 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,IN,47040,USD,3.49,0.8507,EUR,2.97
GPA.3370-2637-9147-19626,"Aug 26, 2021",4:05:52 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,IN,47040,USD,-0.52,0.8507,EUR,-0.44
GPA.3332-6408-3938-55503,"Aug 27, 2021",1:46:33 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts6lwifi,AU,SA,5162,AUD,4.35,0.61634,EUR,2.68
GPA.3332-6408-3938-55503,"Aug 27, 2021",1:46:33 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts6lwifi,AU,SA,5162,AUD,-0.65,0.61634,EUR,-0.4
GPA.3339-1746-8216-62987,"Aug 27, 2021",3:47:29 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,PA,16801,USD,3.49,0.851,EUR,2.97
GPA.3339-1746-8216-62987,"Aug 27, 2021",3:47:29 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,PA,16801,USD,-0.52,0.851,EUR,-0.44
GPA.3351-0468-2000-48221,"Aug 27, 2021",3:48:16 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,PA,16801,USD,5.49,0.851,EUR,4.67
GPA.3351-0468-2000-48221,"Aug 27, 2021",3:48:16 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,PA,16801,USD,-0.82,0.851,EUR,-0.7
GPA.3399-8442-6003-89245,"Aug 27, 2021",6:31:39 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a5y17ltecan,CA,ON,N2E 4A5,CAD,4.49,0.67024,EUR,3.01
GPA.3399-8442-6003-89245,"Aug 27, 2021",6:31:39 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a5y17ltecan,CA,ON,N2E 4A5,CAD,-0.67,0.67024,EUR,-0.45
GPA.3383-1335-9622-92745,"Aug 27, 2021",8:02:36 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,78102,USD,3.49,0.8483,EUR,2.96
GPA.3383-1335-9622-92745,"Aug 27, 2021",8:02:36 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TX,78102,USD,-0.52,0.8483,EUR,-0.44
GPA.3326-2753-6853-90976,"Aug 27, 2021",8:53:14 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,CA,BC,V2K 1Z1,CAD,7.49,0.67091,EUR,5.03
GPA.3326-2753-6853-90976,"Aug 27, 2021",8:53:14 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a70q,CA,BC,V2K 1Z1,CAD,-1.12,0.67091,EUR,-0.75
GPA.3353-3301-8127-98105,"Aug 27, 2021",9:07:56 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiar,CA,AB,t1k0b2,CAD,7.49,0.67197,EUR,5.03
GPA.3353-3301-8127-98105,"Aug 27, 2021",9:07:56 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiar,CA,AB,t1k0b2,CAD,-1.12,0.67197,EUR,-0.75
GPA.3316-5948-2942-33087,"Aug 27, 2021",9:08:18 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiar,CA,AB,t1k0b2,CAD,4.49,0.67197,EUR,3.02
GPA.3316-5948-2942-33087,"Aug 27, 2021",9:08:18 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiar,CA,AB,t1k0b2,CAD,-0.67,0.67197,EUR,-0.45
GPA.3341-3249-1964-71481,"Aug 27, 2021",11:23:20 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,PA,17566,USD,3.49,0.8474,EUR,2.96
GPA.3341-3249-1964-71481,"Aug 27, 2021",11:23:20 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,alphalm,US,PA,17566,USD,-0.52,0.8474,EUR,-0.44
GPA.3370-2637-9147-19626,"Aug 27, 2021",2:18:10 PM PDT,,Charge refund,Full,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,IN,47040,USD,-3.49,0.8507,EUR,-2.97
GPA.3370-2637-9147-19626,"Aug 27, 2021",2:18:10 PM PDT,,Google fee refund,Full,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,y2q,US,IN,47040,USD,0.52,0.8507,EUR,0.44
GPA.3367-5314-1042-91504,"Aug 27, 2021",4:34:19 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,MN,55025,USD,3.49,0.84775,EUR,2.96
GPA.3367-5314-1042-91504,"Aug 27, 2021",4:34:19 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,MN,55025,USD,-0.52,0.84775,EUR,-0.44
GPA.3314-2444-2584-07596,"Aug 27, 2021",4:34:39 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,MN,55025,USD,5.49,0.84775,EUR,4.65
GPA.3314-2444-2584-07596,"Aug 27, 2021",4:34:39 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,MN,55025,USD,-0.82,0.84775,EUR,-0.7
GPA.3300-4143-6406-71822,"Aug 27, 2021",5:19:13 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TX,77493,USD,5.49,0.84775,EUR,4.65
